assembly_accession	cluster_id	window_bp	span_abs_gc_difference	local_abs_gc_difference	observed_span_abs_gc_deviation	observed_local_abs_gc_deviation	controls
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_1	10000	-0.010923314752866587	0.003936065366140268	0.0051968528677373005	0.020996966355832702	20
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_1	20000	-0.010923314752866587	0.0024280055414942605	0.0051968528677373005	0.02045010819675397	20
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_2	5000	-0.005014124319774466	0.00046410870495398047	0.015331152941890691	0.016290973237609974	20
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_2	10000	-0.005014124319774466	0.0007918270856801301	0.015331152941890691	0.016106230713560654	20
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_2	20000	-0.005014124319774466	0.0035517706458761122	0.015331152941890691	0.017761893269664375	20
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_3	5000	-0.022897861180853414	0.0005274365547669801	0.004164406240785956	0.019698964499681004	20
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_3	10000	-0.022897861180853414	-0.0002722186258539205	0.004164406240785956	0.018000175396140627	20
GCF_011516645.4	GCF_011516645.4:NZ_CP088285.1:sox_cluster_3	20000	-0.022897861180853414	-0.002300143359999346	0.004164406240785956	0.016175525776017108	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_1	5000	-0.006215493422469881	-0.0033748585227194594	0.009004638867450399	0.006527000926151105	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_1	10000	-0.006215493422469881	-0.0008824291480647783	0.009004638867450399	0.009119712461056806	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_1	20000	-0.006215493422469881	-0.008112018434409729	0.009004638867450399	5.398217513041814e-05	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_2	5000	0.0006598932189543161	-0.0052862703270365905	0.009802356222685993	0.0029368024716993624	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_2	10000	0.0006598932189543161	-0.005832437618552328	0.009802356222685993	0.00224511517018533	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_2	20000	0.0006598932189543161	-0.002259123090353371	0.009802356222685993	0.004761261897631153	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_3	5000	-0.002157118824057569	0.01853002353874893	0.013665629771814847	0.027596737520296122	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_3	10000	-0.002157118824057569	-0.0015156166084350775	0.013665629771814847	0.005629850018230909	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_3	20000	-0.002157118824057569	-0.006261299231782669	0.013665629771814847	0.0005120580079924775	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_4	5000	-0.010703082440634842	-0.0033443574015033007	0.002969548120293597	0.005732187656723009	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_4	10000	-0.010703082440634842	0.0023279182116398233	0.002969548120293597	0.009336363127958491	20
GCF_011604665.2	GCF_011604665.2:NZ_CP050066.2:sox_cluster_4	20000	-0.010703082440634842	0.0010437010698906902	0.002969548120293597	0.0061846785376642455	20
GCF_011764585.1	GCF_011764585.1:NZ_AP022853.1:sox_cluster_1	5000	-0.024923697934620653	-0.02612099059085988	0.010443218991282976	0.0015072795886281742	20
GCF_011764585.1	GCF_011764585.1:NZ_AP022853.1:sox_cluster_1	10000	-0.024923697934620653	-0.015839451642393677	0.010443218991282976	0.00563800097438405	20
GCF_011764585.1	GCF_011764585.1:NZ_AP022853.1:sox_cluster_1	20000	-0.024923697934620653	-0.012928135107667132	0.010443218991282976	0.003974741863956854	20
GCF_011764585.1	GCF_011764585.1:NZ_AP022853.1:sox_cluster_2	5000	0.0018174644816717268	-0.015682894096229673	0.028853927057163387	0.0019328654488556252	20
GCF_011764585.1	GCF_011764585.1:NZ_AP022853.1:sox_cluster_2	10000	0.0018174644816717268	-0.006669759718555662	0.028853927057163387	0.00681015579779376	20
GCF_011764585.1	GCF_011764585.1:NZ_AP022853.1:sox_cluster_2	20000	0.0018174644816717268	-0.008539118500718229	0.028853927057163387	0.0013050479838220275	20
GCF_012295595.1	GCF_012295595.1:NZ_CP051181.1:sox_cluster_1	5000	-0.011030249044742074	0.0016591546382956012	0.014456356432029471	0.017249632037602658	20
GCF_012295595.1	GCF_012295595.1:NZ_CP051181.1:sox_cluster_1	10000	-0.011030249044742074	-0.006994098505849844	0.014456356432029471	0.007719545735524025	20
GCF_012295595.1	GCF_012295595.1:NZ_CP051181.1:sox_cluster_1	20000	-0.011030249044742074	-0.011329914668490131	0.014456356432029471	0.0011219528110691934	20
GCF_012689545.1	GCF_012689545.1:NZ_CP051542.1:sox_cluster_1	5000	0.002825807426331828	-0.009071243617301827	0.02675827487018856	0.008289543308969916	20
GCF_012689545.1	GCF_012689545.1:NZ_CP051542.1:sox_cluster_1	10000	0.002825807426331828	-0.015601473986503855	0.02675827487018856	0.001202311500922315	20
GCF_012689545.1	GCF_012689545.1:NZ_CP051542.1:sox_cluster_1	20000	0.002825807426331828	-0.0033155449307068706	0.02675827487018856	0.011073772181593222	20
GCF_012932215.1	GCF_012932215.1:NZ_CP048788.1:sox_cluster_1	5000	0.01820329043953109	0.007649041826489794	0.03321977991089797	0.021043059361387284	20
GCF_012932215.1	GCF_012932215.1:NZ_CP048788.1:sox_cluster_1	10000	0.01820329043953109	0.004726793535033103	0.03321977991089797	0.016071800865945618	20
GCF_012932215.1	GCF_012932215.1:NZ_CP048788.1:sox_cluster_1	20000	0.01820329043953109	-0.0018425714953576422	0.03321977991089797	0.008325936300749293	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_1	5000	0.02866026429055248	-0.0058181530496593135	0.04596835922917064	0.0024282805758591985	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_1	10000	0.02866026429055248	-0.002721320616595546	0.04596835922917064	0.004588310947739815	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_1	20000	0.02866026429055248	-0.0055757730685843665	0.04596835922917064	0.00026203204697083926	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_2	5000	0.0032084059398098997	-0.0004998129620421621	0.01175603612220022	0.00476655256430325	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_2	10000	0.0032084059398098997	0.011370296222745957	0.01175603612220022	0.01693916359631653	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_2	20000	0.0032084059398098997	0.017431415479812595	0.01175603612220022	0.022371408770962997	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_3	5000	-0.007239075116545845	-0.009309935909516487	0.010052611432329606	0.0016129153564985454	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_3	10000	-0.007239075116545845	-0.009410439434238032	0.010052611432329606	0.00021186613027746048	20
GCF_013003965.1	GCF_013003965.1:NZ_CP053069.1:sox_cluster_3	20000	-0.007239075116545845	-0.005471531209620522	0.010052611432329606	0.002302964424154119	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_1	5000	-0.007613723574224085	-0.005365491491801755	0.01512995873624523	0.007195675528787304	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_1	10000	-0.007613723574224085	-0.008906926728609316	0.01512995873624523	0.0008304799383020978	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_1	20000	-0.007613723574224085	-0.002521116044661842	0.01512995873624523	0.004162855196303661	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_2	5000	0.0009070999129318525	0.001236617453526656	0.013984035804438077	0.011949608851892002	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_2	10000	0.0009070999129318525	-0.000692933910616328	0.013984035804438077	0.010013648755884286	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_2	20000	0.0009070999129318525	0.009049284212141467	0.013984035804438077	0.019590012128904766	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_3	5000	0.0024232359420647553	-0.0057869819347427355	0.02216966992758096	0.0109000949835093	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_3	10000	0.0024232359420647553	-0.005287188657583019	0.02216966992758096	0.007723197908116264	20
GCF_013003985.1	GCF_013003985.1:NZ_CP053073.1:sox_cluster_3	20000	0.0024232359420647553	-0.0074919200458820725	0.02216966992758096	0.0019565656018811772	20
GCF_013004065.1	GCF_013004065.1:NZ_CP053084.1:sox_cluster_1	5000	-0.011811794105349174	-0.0059753395372430405	0.004336101787707269	0.0052467506475407655	20
GCF_013004065.1	GCF_013004065.1:NZ_CP053084.1:sox_cluster_1	10000	-0.011811794105349174	-0.004169230036563815	0.004336101787707269	0.004053505152748382	20
GCF_013004065.1	GCF_013004065.1:NZ_CP053084.1:sox_cluster_1	20000	-0.011811794105349174	-0.0048743068472723635	0.004336101787707269	0.0030642611821457555	20
GCF_013177635.1	GCF_013177635.1:NZ_CP030944.1:sox_cluster_1	5000	0.03007571528190518	-0.0013775778183243298	0.043972619870848495	0.009999629034078361	20
GCF_013177635.1	GCF_013177635.1:NZ_CP030944.1:sox_cluster_1	10000	0.03007571528190518	-0.011162030871811997	0.043972619870848495	0.0009520683507412975	20
GCF_013177635.1	GCF_013177635.1:NZ_CP030944.1:sox_cluster_1	20000	0.03007571528190518	-0.00280045713368475	0.043972619870848495	0.005745093015280478	20
GCF_013177675.1	GCF_013177675.1:NZ_CP042652.1:sox_cluster_1	5000	0.02843865048376107	-0.0008670485186024271	0.039337873502276244	0.009511259357866064	20
GCF_013177675.1	GCF_013177675.1:NZ_CP042652.1:sox_cluster_1	10000	0.02843865048376107	-0.004083970712937521	0.039337873502276244	0.005782377217085299	20
GCF_013177675.1	GCF_013177675.1:NZ_CP042652.1:sox_cluster_1	20000	0.02843865048376107	-0.007982156380616607	0.039337873502276244	0.00021068651527661464	20
GCF_013201625.1	GCF_013201625.1:NZ_CP053839.1:sox_cluster_1	5000	0.025558893923649552	-0.005827691265707572	0.04053661635264255	0.005325593174575871	20
GCF_013201625.1	GCF_013201625.1:NZ_CP053839.1:sox_cluster_1	10000	0.025558893923649552	-0.004689445628016825	0.04053661635264255	0.003394060706063462	20
GCF_013201625.1	GCF_013201625.1:NZ_CP053839.1:sox_cluster_1	20000	0.025558893923649552	-0.0029264530712812624	0.04053661635264255	0.005067574869424718	20
GCF_013201665.1	GCF_013201665.1:NZ_CP053840.1:sox_cluster_1	5000	-0.0013373185272159637	-0.015472163783903859	0.030646487140800233	0.0017387844753574688	20
GCF_013201665.1	GCF_013201665.1:NZ_CP053840.1:sox_cluster_1	10000	-0.0013373185272159637	-0.0038274761185063955	0.030646487140800233	0.008826074686416385	20
GCF_013201665.1	GCF_013201665.1:NZ_CP053840.1:sox_cluster_1	20000	-0.0013373185272159637	0.0019914414869786345	0.030646487140800233	0.010992176851654545	20
GCF_013201665.1	GCF_013201665.1:NZ_CP053840.1:sox_cluster_2	5000	0.014111979486553364	0.0040318468689027635	0.03597602232934832	0.016675533455846603	20
GCF_013201665.1	GCF_013201665.1:NZ_CP053840.1:sox_cluster_2	10000	0.014111979486553364	-0.00022576166435915314	0.03597602232934832	0.011654763352096198	20
GCF_013201665.1	GCF_013201665.1:NZ_CP053840.1:sox_cluster_2	20000	0.014111979486553364	-0.007981735705265294	0.03597602232934832	0.0011071421246643398	20
GCF_013201705.1	GCF_013201705.1:NZ_CP053837.1:sox_cluster_1	5000	0.028798230239387868	0.0013961462477850226	0.04328915981884185	0.013593292568424564	20
GCF_013201705.1	GCF_013201705.1:NZ_CP053837.1:sox_cluster_1	10000	0.028798230239387868	-0.0062091228279014445	0.04328915981884185	0.0027699904355469873	20
GCF_013201705.1	GCF_013201705.1:NZ_CP053837.1:sox_cluster_1	20000	0.028798230239387868	-8.473899981965017e-05	0.04328915981884185	0.007293510469249476	20
GCF_013201725.1	GCF_013201725.1:NZ_CP053835.1:sox_cluster_1	5000	0.026646745912814983	0.0002505524291281355	0.04504674525847663	0.014502877403540726	20
GCF_013201725.1	GCF_013201725.1:NZ_CP053835.1:sox_cluster_1	10000	0.026646745912814983	-0.0018045196174487882	0.04504674525847663	0.008901725508878633	20
GCF_013201725.1	GCF_013201725.1:NZ_CP053835.1:sox_cluster_1	20000	0.026646745912814983	-0.00680300514420704	0.04504674525847663	0.0016143697953509561	20
GCF_013201825.1	GCF_013201825.1:NZ_CP053836.1:sox_cluster_1	5000	0.015048943050688776	-0.009246553927165294	0.03573389598644111	0.004347167867264579	20
GCF_013201825.1	GCF_013201825.1:NZ_CP053836.1:sox_cluster_1	10000	0.015048943050688776	-0.006223810090839985	0.03573389598644111	0.005832542418987174	20
GCF_013201825.1	GCF_013201825.1:NZ_CP053836.1:sox_cluster_1	20000	0.015048943050688776	-0.005019601589898504	0.03573389598644111	0.0025323532578152563	20
GCF_013201935.1	GCF_013201935.1:NZ_CP053833.1:sox_cluster_1	5000	0.026500734086090206	-0.0028489270184279213	0.04393288170159004	0.010705300375370208	20
GCF_013201935.1	GCF_013201935.1:NZ_CP053833.1:sox_cluster_1	10000	0.026500734086090206	-0.0013500109662805432	0.04393288170159004	0.009673795268211272	20
GCF_013201935.1	GCF_013201935.1:NZ_CP053833.1:sox_cluster_1	20000	0.026500734086090206	-0.008953231956382639	0.04393288170159004	0.00046073200823171234	20
GCF_013283835.1	GCF_013283835.1:NZ_CP054052.1:sox_cluster_1	5000	0.022736916001820966	0.004433561408660028	0.04235591322367571	0.01752813718666979	20
GCF_013283835.1	GCF_013283835.1:NZ_CP054052.1:sox_cluster_1	10000	0.022736916001820966	-0.0003793208644242041	0.04235591322367571	0.011371413101480599	20
GCF_013283835.1	GCF_013283835.1:NZ_CP054052.1:sox_cluster_1	20000	0.022736916001820966	-0.005896860756751754	0.04235591322367571	0.005016951560580407	20
GCF_013307225.1	GCF_013307225.1:NZ_CP028942.1:sox_cluster_1	5000	-0.0057652666702206175	-0.00978629654073932	0.0076000000356024056	0.001226453757532886	20
GCF_013307225.1	GCF_013307225.1:NZ_CP028942.1:sox_cluster_1	10000	-0.0057652666702206175	-0.004793060865245289	0.0076000000356024056	0.0051831518393006815	20
GCF_013307225.1	GCF_013307225.1:NZ_CP028942.1:sox_cluster_1	20000	-0.0057652666702206175	-0.0036438309070296188	0.0076000000356024056	0.005981653278232135	20
GCF_013307225.1	GCF_013307225.1:NZ_CP028942.1:sox_cluster_2	5000	-0.0068868523247643	-0.0050418091919475685	0.0002952739487263045	0.003941147014489499	20
GCF_013307225.1	GCF_013307225.1:NZ_CP028942.1:sox_cluster_2	10000	-0.0068868523247643	-0.008584133580199795	0.0002952739487263045	0.00034637725573638534	20
GCF_013307225.1	GCF_013307225.1:NZ_CP028942.1:sox_cluster_2	20000	-0.0068868523247643	-0.0038996018890874286	0.0002952739487263045	0.005482479548123753	20
GCF_013307245.1	GCF_013307245.1:NZ_CP028941.1:sox_cluster_1	5000	-0.008936241186949124	-0.0003128721208911833	0.0028721979771761386	0.009075082802045109	20
GCF_013307245.1	GCF_013307245.1:NZ_CP028941.1:sox_cluster_1	10000	-0.008936241186949124	0.004245316834266144	0.0028721979771761386	0.012016402495137524	20
GCF_013307245.1	GCF_013307245.1:NZ_CP028941.1:sox_cluster_1	20000	-0.008936241186949124	-0.0031870733716509335	0.0028721979771761386	0.0038392632985770336	20
GCF_013343005.1	GCF_013343005.1:NZ_CP054491.1:sox_cluster_1	5000	-0.021125387897693103	-0.02364759690851804	0.01589261135778197	0.0011791559860128142	20
GCF_013343005.1	GCF_013343005.1:NZ_CP054491.1:sox_cluster_1	10000	-0.021125387897693103	-0.0031812654502524048	0.01589261135778197	0.013619906668688841	20
GCF_013343005.1	GCF_013343005.1:NZ_CP054491.1:sox_cluster_1	20000	-0.021125387897693103	-0.007629656346182745	0.01589261135778197	0.003995073885020517	20
GCF_013343005.1	GCF_013343005.1:NZ_CP054491.1:sox_cluster_2	5000	-0.013762902845539663	0.003189528540031572	0.012811500404841247	0.019817933377504482	20
GCF_013343005.1	GCF_013343005.1:NZ_CP054491.1:sox_cluster_2	10000	-0.013762902845539663	0.005424254881035618	0.012811500404841247	0.017252611840465004	20
GCF_013343005.1	GCF_013343005.1:NZ_CP054491.1:sox_cluster_2	20000	-0.013762902845539663	0.011213919111928561	0.012811500404841247	0.023272209838404945	20
GCF_013347325.1	GCF_013347325.1:NZ_CP054626.1:sox_cluster_1	5000	-0.004465193678894319	-0.012655162766888162	0.01622928313303762	0.0002202004878745223	20
GCF_013347325.1	GCF_013347325.1:NZ_CP054626.1:sox_cluster_1	10000	-0.004465193678894319	0.0024196357095052413	0.01622928313303762	0.014278083301251132	20
GCF_013347325.1	GCF_013347325.1:NZ_CP054626.1:sox_cluster_1	20000	-0.004465193678894319	0.010894107636398653	0.01622928313303762	0.022116669994657445	20
GCF_013358405.1	GCF_013358405.1:NZ_CP054836.1:sox_cluster_1	5000	-0.0003433864758591365	-0.004886574529999832	0.01621481187420093	0.010632458859632488	20
GCF_013358405.1	GCF_013358405.1:NZ_CP054836.1:sox_cluster_1	10000	-0.0003433864758591365	-0.011456740869695354	0.01621481187420093	0.002240271249938086	20
GCF_013358405.1	GCF_013358405.1:NZ_CP054836.1:sox_cluster_1	20000	-0.0003433864758591365	-0.010594174261351775	0.01621481187420093	0.0017032251176898328	20
GCF_013372265.1	GCF_013372265.1:NZ_CP054051.1:sox_cluster_1	5000	0.02816645672671747	0.0011466899188719403	0.04458405801352827	0.013634288650192505	20
GCF_013372265.1	GCF_013372265.1:NZ_CP054051.1:sox_cluster_1	10000	0.02816645672671747	-0.006184722230436593	0.04458405801352827	0.0035680014044560115	20
GCF_013372265.1	GCF_013372265.1:NZ_CP054051.1:sox_cluster_1	20000	0.02816645672671747	-0.0033279424415637304	0.04458405801352827	0.005096532867362891	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_1	5000	-0.004628040129218841	-0.01047365409046484	0.013549147265954908	0.0057702638896648395	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_1	10000	-0.004628040129218841	-0.007274434238558031	0.013549147265954908	0.011597415009051093	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_1	20000	-0.004628040129218841	-0.009336199053836975	0.013549147265954908	0.008814355470414537	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_2	5000	-0.01971629285785187	-0.011395521942722763	0.008054573274643984	0.009204198948842945	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_2	10000	-0.01971629285785187	-0.0009299388021587085	0.008054573274643984	0.01418507325630225	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_2	20000	-0.01971629285785187	0.0013315498635373291	0.008054573274643984	0.014725120513216505	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_3	5000	-0.026515886758063635	-0.022185539759844237	0.0033375921425685684	0.0013085282604113901	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_3	10000	-0.026515886758063635	-0.015312743631906161	0.0033375921425685684	0.004453971338287954	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_3	20000	-0.026515886758063635	-0.017482581515140566	0.0033375921425685684	0.0003214001303191161	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_4	5000	-0.023928364163131387	-0.007423782743136242	0.006926788371098724	0.018417077754160793	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_4	10000	-0.023928364163131387	0.00026883766401001317	0.006926788371098724	0.02180382917996415	20
GCF_013752735.1	GCF_013752735.1:NZ_CP058354.1:sox_cluster_4	20000	-0.023928364163131387	-0.0005353886972790489	0.006926788371098724	0.017975582024818637	20
GCF_014126615.1	GCF_014126615.1:NZ_CP059897.1:sox_cluster_1	5000	-0.0029498878811191676	-0.00983705216270105	0.017160605252385386	0.006550254435534808	20
GCF_014126615.1	GCF_014126615.1:NZ_CP059897.1:sox_cluster_1	10000	-0.0029498878811191676	-0.014978319508926174	0.017160605252385386	0.0004506498982840279	20
GCF_014126615.1	GCF_014126615.1:NZ_CP059897.1:sox_cluster_1	20000	-0.0029498878811191676	-0.010068998197129753	0.017160605252385386	0.0020991166097825698	20
GCF_014337925.2	GCF_014337925.2:NZ_CP143423.1:sox_cluster_1	5000	-0.017757359463783852	-0.01591765730350661	0.005197626641328834	0.00386589962973638	20
GCF_014337925.2	GCF_014337925.2:NZ_CP143423.1:sox_cluster_1	10000	-0.017757359463783852	-0.012267286539239131	0.005197626641328834	0.00513335447430785	20
GCF_014337925.2	GCF_014337925.2:NZ_CP143423.1:sox_cluster_1	20000	-0.017757359463783852	-0.007370624477929693	0.005197626641328834	0.006232719012415289	20
GCF_014395975.1	GCF_014395975.1:NZ_CP060714.1:sox_cluster_1	5000	-0.02106589576243862	-0.015921370013836294	9.268315105315228e-05	0.0002811670636436725	20
GCF_014395975.1	GCF_014395975.1:NZ_CP060714.1:sox_cluster_1	10000	-0.02106589576243862	-0.0009378706009939397	9.268315105315228e-05	0.010264819265925262	20
GCF_014395975.1	GCF_014395975.1:NZ_CP060714.1:sox_cluster_1	20000	-0.02106589576243862	0.0052702654031105915	9.268315105315228e-05	0.01431356897654723	20
GCF_014489595.1	GCF_014489595.1:NZ_CP060790.1:sox_cluster_1	5000	-0.02462248287034216	-0.02167147265847689	0.0035938902742349566	0.006237813636792766	20
GCF_014489595.1	GCF_014489595.1:NZ_CP060790.1:sox_cluster_1	10000	-0.02462248287034216	-0.002709072530201656	0.0035938902742349566	0.01832488116318487	20
GCF_014489595.1	GCF_014489595.1:NZ_CP060790.1:sox_cluster_1	20000	-0.02462248287034216	-0.001504251834884013	0.0035938902742349566	0.015344206446614606	20
GCF_014495845.1	GCF_014495845.1:NZ_CP061080.1:sox_cluster_1	5000	-0.006776625814054693	-0.008954376588296708	0.012565551462932145	0.005040726895501058	20
GCF_014495845.1	GCF_014495845.1:NZ_CP061080.1:sox_cluster_1	10000	-0.006776625814054693	-0.0034219071837672034	0.012565551462932145	0.007972636922344178	20
GCF_014495845.1	GCF_014495845.1:NZ_CP061080.1:sox_cluster_1	20000	-0.006776625814054693	-0.004275220435665428	0.012565551462932145	0.003307384457621354	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_1	5000	-0.026014137779440748	-0.0045733816254263345	0.002130441205218492	0.009644401641895672	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_1	10000	-0.026014137779440748	-0.003939391464244077	0.002130441205218492	0.008201113838742946	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_1	20000	-0.026014137779440748	-0.01037581366596706	0.002130441205218492	0.0003896196396686036	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_2	5000	-0.008390092732575818	-0.011467230790658131	0.011352394826849799	0.003048499623093226	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_2	10000	-0.008390092732575818	-0.013056867744013208	0.011352394826849799	0.0006163020590499446	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_2	20000	-0.008390092732575818	-0.007697796565980461	0.011352394826849799	0.0041358575348643956	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_3	5000	-0.0016489276452543167	-0.008964129425566625	0.015511551821328184	0.00542868571440186	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_3	10000	-0.0016489276452543167	-0.006999264796936133	0.015511551821328184	0.005512762203716881	20
GCF_014905095.1	GCF_014905095.1:NZ_CP041165.1:sox_cluster_3	20000	-0.0016489276452543167	-0.009934076454206495	0.015511551821328184	0.001946222302610101	20
GCF_014905115.1	GCF_014905115.1:NZ_CP041235.1:sox_cluster_1	5000	-0.0153431780995953	-0.004063211599418273	0.004244996519667366	0.008227776973519008	20
GCF_014905115.1	GCF_014905115.1:NZ_CP041235.1:sox_cluster_1	10000	-0.0153431780995953	-0.008914553323247837	0.004244996519667366	0.002139035751160312	20
GCF_014905115.1	GCF_014905115.1:NZ_CP041235.1:sox_cluster_1	20000	-0.0153431780995953	-0.007812171213308119	0.004244996519667366	0.0021660014425566865	20
GCF_014905115.1	GCF_014905115.1:NZ_CP041235.1:sox_cluster_2	5000	0.0033203731857372686	-0.0059217919066560515	0.02572011305181815	0.0030759900860073963	20
GCF_014905115.1	GCF_014905115.1:NZ_CP041235.1:sox_cluster_2	10000	0.0033203731857372686	-0.006930025177123772	0.02572011305181815	0.0036532760596631464	20
GCF_014905115.1	GCF_014905115.1:NZ_CP041235.1:sox_cluster_2	20000	0.0033203731857372686	-0.008522200678221677	0.02572011305181815	0.0007763547393693226	20
GCF_014905135.1	GCF_014905135.1:NZ_CP041406.1:sox_cluster_1	5000	-0.003536735474658545	-0.009337828956948933	0.015064150337287585	0.002267037236475311	20
GCF_014905135.1	GCF_014905135.1:NZ_CP041406.1:sox_cluster_1	10000	-0.003536735474658545	-0.007377376921761586	0.015064150337287585	0.00676783400794273	20
GCF_014905135.1	GCF_014905135.1:NZ_CP041406.1:sox_cluster_1	20000	-0.003536735474658545	-0.00983550069250794	0.015064150337287585	0.002037323197689289	20
GCF_014905135.1	GCF_014905135.1:NZ_CP041406.1:sox_cluster_2	5000	-0.014521329382078205	-0.01372417625385643	0.00943557358406344	0.003615139934552425	20
GCF_014905135.1	GCF_014905135.1:NZ_CP041406.1:sox_cluster_2	10000	-0.014521329382078205	-0.00947047855927057	0.00943557358406344	0.0065477004609597045	20
GCF_014905135.1	GCF_014905135.1:NZ_CP041406.1:sox_cluster_2	20000	-0.014521329382078205	-0.0049998031139304065	0.00943557358406344	0.010084179168736163	20
GCF_014931715.1	GCF_014931715.1:NZ_CP063164.1:sox_cluster_1	5000	-0.01475115676503353	0.01352925049098035	0.01740982462672508	0.03518250345865642	20
GCF_014931715.1	GCF_014931715.1:NZ_CP063164.1:sox_cluster_1	10000	-0.01475115676503353	0.0018833214610133348	0.01740982462672508	0.02102626845436084	20
GCF_014931715.1	GCF_014931715.1:NZ_CP063164.1:sox_cluster_1	20000	-0.01475115676503353	-0.00454846492753481	0.01740982462672508	0.012015561887599835	20
GCF_014931715.1	GCF_014931715.1:NZ_CP063164.1:sox_cluster_2	5000	-0.014253602507888383	-0.007363970904475592	0.0060255200895926175	0.005615764622439734	20
GCF_014931715.1	GCF_014931715.1:NZ_CP063164.1:sox_cluster_2	10000	-0.014253602507888383	0.0009109555393330887	0.0060255200895926175	0.012516516001288613	20
GCF_014931715.1	GCF_014931715.1:NZ_CP063164.1:sox_cluster_2	20000	-0.014253602507888383	0.002786444002682453	0.0060255200895926175	0.010916508002519199	20
GCF_015265455.1	GCF_015265455.1:NZ_CP054492.1:sox_cluster_1	5000	0.009424865892382284	-0.0006994649381500378	0.03283203363752912	0.013261838707182505	20
GCF_015265455.1	GCF_015265455.1:NZ_CP054492.1:sox_cluster_1	10000	0.009424865892382284	0.0063889923788441215	0.03283203363752912	0.017940286403488048	20
