family	donor_node	recipient_node	donor_is_terminal	recipient_is_terminal	sample_support_count	sample_support	donor_class	donor_order	recipient_class	recipient_order
soxc	node_158	node_118	False	False	1	0.01				
soxc	node_97	node_89	False	False	1	0.01				
soxc	node_97	node_70	False	False	1	0.01				
soxc	node_205	node_0	False	False	1	0.01				
soxc	node_84	node_87	False	False	2	0.02				
soxc	node_158	GCF_003403095.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodospirillales
soxc	GCF_000143145.1	node_97	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	node_12	node_96	False	False	2	0.02				
soxc	GCF_024347215.1	node_6	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxc	GCF_001693515.2	GCF_000202835.1	True	True	2	0.02	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Acetobacterales
soxc	node_77	node_155	False	False	1	0.01				
soxc	node_210	GCF_024347215.1	False	True	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxc	node_213	node_93	False	False	1	0.01				
soxc	node_213	node_9	False	False	1	0.01				
soxc	node_78	node_92	False	False	2	0.02				
soxc	GCF_009938015.1	node_210	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxc	node_76	node_8	False	False	1	0.01				
soxc	node_21	node_164	False	False	1	0.01				
soxc	node_2	node_166	False	False	2	0.02				
soxc	node_77	GCF_009938015.1	False	True	2	0.02			c__Gammaproteobacteria	o__Burkholderiales
soxc	node_77	GCF_022788655.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxc	node_41	node_50	False	False	1	0.01				
soxc	node_77	node_98	False	False	2	0.02				
soxc	GCF_000215705.1	node_41	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxc	node_20	node_21	False	False	1	0.01				
soxc	node_87	node_95	False	False	1	0.01				
soxc	GCF_032842945.2	node_113	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_96	node_87	False	False	1	0.01				
soxc	node_152	node_123	False	False	1	0.01				
soxc	GCF_000987835.1	node_176	True	False	2	0.02	c__Campylobacteria	o__Campylobacterales		
soxc	node_127	node_134	False	False	1	0.01				
soxc	node_180	node_176	False	False	1	0.01				
soxc	GCF_002865605.1	node_154	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_6	node_211	False	False	2	0.02				
soxc	node_155	GCF_029953595.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxc	GCF_009650135.1	node_10	True	False	2	0.02	c__Gammaproteobacteria	o__Pseudomonadales		
soxc	GCF_050749815.1	node_38	True	False	1	0.01	c__Gammaproteobacteria	o__Xanthomonadales		
soxc	node_38	GCF_000022145.1	False	True	1	0.01			c__Myxococcia	o__Myxococcales
soxc	node_38	GCF_033723955.1	False	True	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxc	node_155	node_151	False	False	1	0.01				
soxc	node_170	node_174	False	False	1	0.01				
soxc	node_5	node_88	False	False	1	0.01				
soxc	node_26	node_55	False	False	1	0.01				
soxc	node_102	GCF_000154705.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxc	GCF_024347215.1	GCF_001659725.1	True	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales	c__Gammaproteobacteria	o__Burkholderiales
soxc	GCF_000154705.2	GCF_013358405.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxc	node_168	GCF_000012965.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxc	GCF_024347215.1	node_23	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxc	node_3	GCF_024347215.1	False	True	1	0.01			c__Gammaproteobacteria	o__Pseudomonadales
soxc	node_152	GCF_001308265.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxc	node_78	GCF_008932115.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxc	node_28	GCF_013004065.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	GCF_013004065.1	GCF_036323495.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxc	node_114	node_130	False	False	1	0.01				
soxc	node_37	node_18	False	False	1	0.01				
soxc	GCF_020510565.1	node_26	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxc	node_5	GCF_001659725.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	node_26	node_109	False	False	1	0.01				
soxc	GCF_050749815.1	node_20	True	False	1	0.01	c__Gammaproteobacteria	o__Xanthomonadales		
soxc	node_37	GCF_033723955.1	False	True	2	0.02			c__Gammaproteobacteria	o__Pseudomonadales
soxc	node_26	node_31	False	False	1	0.01				
soxc	node_102	node_117	False	False	1	0.01				
soxc	node_56	node_63	False	False	1	0.01				
soxc	node_182	node_171	False	False	1	0.01				
soxc	node_77	node_93	False	False	3	0.03				
soxc	node_84	node_161	False	False	1	0.01				
soxc	node_2	node_1	False	False	1	0.01				
soxc	node_16	GCF_034479635.1	False	True	1	0.01			c__Gammaproteobacteria	o__Halothiobacillales
soxc	node_128	node_147	False	False	3	0.03				
soxc	node_129	node_127	False	False	1	0.01				
soxc	GCF_050749815.1	node_37	True	False	1	0.01	c__Gammaproteobacteria	o__Xanthomonadales		
soxc	node_37	node_19	False	False	1	0.01				
soxc	GCF_000968535.2	GCF_008932115.1	True	True	1	0.01	c__Gammaproteobacteria	o__Methylococcales	c__Alphaproteobacteria	o__Rhizobiales
soxc	node_192	node_185	False	False	1	0.01				
soxc	node_98	GCF_026409565.1	False	True	2	0.02			c__Alphaproteobacteria	o__Sneathiellales
soxc	node_98	GCF_003568845.1	False	True	1	0.01			c__Alphaproteobacteria	o__Azospirillales
soxc	node_27	node_31	False	False	2	0.02				
soxc	node_2	node_83	False	False	1	0.01				
soxc	GCF_008932115.1	node_85	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	GCF_018282095.1	node_117	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	node_74	node_64	False	False	1	0.01				
soxc	GCF_026191725.2	node_120	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	node_31	GCF_007954405.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	GCF_003568845.1	node_82	True	False	1	0.01	c__Alphaproteobacteria	o__Azospirillales		
soxc	node_201	node_1	False	False	1	0.01				
soxc	node_162	GCF_018282095.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxc	node_20	GCF_009746125.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	node_1	node_195	False	False	1	0.01				
soxc	node_82	GCF_026409565.1	False	True	1	0.01			c__Alphaproteobacteria	o__Sneathiellales
soxc	GCF_018282095.1	node_149	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	node_169	GCF_000012965.1	False	True	1	0.01			c__Campylobacteria	o__Campylobacterales
soxc	GCF_022788655.1	node_156	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_156	GCF_003544895.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxc	node_27	node_26	False	False	1	0.01				
soxc	node_6	node_12	False	False	1	0.01				
soxc	node_40	GCF_021165955.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	node_6	node_164	False	False	1	0.01				
soxc	node_38	node_108	False	False	1	0.01				
soxc	node_31	node_23	False	False	1	0.01				
soxc	node_38	node_25	False	False	1	0.01				
soxc	node_57	node_61	False	False	2	0.02				
soxc	node_156	node_77	False	False	1	0.01				
soxc	node_183	node_170	False	False	1	0.01				
soxc	node_179	node_180	False	False	1	0.01				
soxc	GCF_033723955.1	node_20	True	False	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales		
soxc	node_5	node_161	False	False	1	0.01				
soxc	node_102	node_160	False	False	2	0.02				
soxc	GCF_000987835.1	node_172	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxc	GCF_003568845.1	node_79	True	False	2	0.02	c__Alphaproteobacteria	o__Azospirillales		
soxc	node_166	node_5	False	False	1	0.01				
soxc	GCF_900231165.1	node_103	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	node_20	GCF_000022145.1	False	True	1	0.01			c__Myxococcia	o__Myxococcales
soxc	GCF_040790665.1	node_122	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_154	GCF_001633165.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxc	node_166	node_1	False	False	1	0.01				
soxc	node_78	node_210	False	False	1	0.01				
soxc	node_210	node_92	False	False	1	0.01				
soxc	node_213	node_161	False	False	3	0.03				
soxc	node_120	GCF_032842945.2	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxc	node_152	node_153	False	False	1	0.01				
soxc	node_204	node_166	False	False	1	0.01				
soxc	node_120	node_114	False	False	1	0.01				
soxc	GCF_008728195.1	node_142	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_167	node_173	False	False	1	0.01				
soxc	GCF_018687595.1	GCF_013307225.1	True	True	1	0.01	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxc	node_173	node_176	False	False	1	0.01				
soxc	GCF_032397745.1	GCF_000218565.1	True	True	1	0.01	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxc	node_40	node_47	False	False	1	0.01				
soxc	node_19	node_7	False	False	1	0.01				
soxc	node_78	GCF_001659725.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	node_108	node_112	False	False	1	0.01				
soxc	node_164	node_26	False	False	1	0.01				
soxc	node_164	node_19	False	False	1	0.01				
soxc	GCF_050749815.1	node_164	True	False	1	0.01	c__Gammaproteobacteria	o__Xanthomonadales		
soxc	node_164	node_55	False	False	1	0.01				
soxc	node_164	node_13	False	False	1	0.01				
soxc	node_88	node_83	False	False	1	0.01				
soxc	node_168	node_171	False	False	1	0.01				
soxc	node_13	GCF_016653635.2	False	True	1	0.01			c__Alphaproteobacteria	o__Azospirillales
soxc	node_8	GCF_000202835.1	False	True	1	0.01			c__Alphaproteobacteria	o__Acetobacterales
soxc	GCF_000968535.2	node_91	True	False	1	0.01	c__Gammaproteobacteria	o__Methylococcales		
soxc	node_13	node_9	False	False	1	0.01				
soxc	GCF_000022145.1	node_37	True	False	1	0.01	c__Myxococcia	o__Myxococcales		
soxc	node_89	GCF_050749815.1	False	True	1	0.01			c__Gammaproteobacteria	o__Xanthomonadales
soxc	GCF_033723955.1	GCF_000022145.1	True	True	1	0.01	c__Gammaproteobacteria	o__Pseudomonadales	c__Myxococcia	o__Myxococcales
soxc	node_41	node_44	False	False	1	0.01				
soxc	node_89	GCF_000968535.2	False	True	1	0.01			c__Gammaproteobacteria	o__Methylococcales
soxc	GCF_014905135.1	node_179	True	False	1	0.01	c__Campylobacteria	o__Campylobacterales		
soxc	node_47	node_41	False	False	1	0.01				
soxc	node_77	node_86	False	False	1	0.01				
soxc	GCF_005234135.1	node_118	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_86	node_24	False	False	1	0.01				
soxc	GCF_001633165.1	node_156	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_7	node_8	False	False	1	0.01				
soxc	node_6	GCF_001659725.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	GCF_026898155.1	node_104	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	node_24	node_21	False	False	1	0.01				
soxc	node_3	node_168	False	False	1	0.01				
soxc	node_20	node_24	False	False	1	0.01				
soxc	node_1	node_6	False	False	1	0.01				
soxc	node_6	GCF_008932115.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhizobiales
soxc	node_105	node_103	False	False	1	0.01				
soxc	GCF_016806125.1	node_126	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_38	GCF_008274805.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	GCF_008274805.1	node_108	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxc	node_55	node_26	False	False	1	0.01				
soxc	GCF_009938015.1	node_85	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxc	node_77	GCF_002865605.1	False	True	1	0.01			c__Alphaproteobacteria	o__Rhodobacterales
soxc	node_68	GCF_018687595.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	node_77	node_156	False	False	1	0.01				
soxc	node_71	node_65	False	False	1	0.01				
soxc	GCF_032842945.2	node_119	True	False	1	0.01	c__Alphaproteobacteria	o__Rhodobacterales		
soxc	node_68	GCF_013307225.1	False	True	1	0.01			c__Gammaproteobacteria	o__Burkholderiales
soxc	node_7	node_161	False	False	1	0.01				
soxc	node_167	GCF_027923555.1	False	True	1	0.01			c__Vulcanimicrobiia	o__Vulcanimicrobiales
soxc	GCF_027923555.1	GCF_000202835.1	True	True	1	0.01	c__Vulcanimicrobiia	o__Vulcanimicrobiales	c__Alphaproteobacteria	o__Acetobacterales
soxc	node_22	node_37	False	False	1	0.01				
soxc	GCF_027923555.1	node_16	True	False	1	0.01	c__Vulcanimicrobiia	o__Vulcanimicrobiales		
soxc	GCF_040269895.1	node_42	True	False	1	0.01	c__Alphaproteobacteria	o__Rhizobiales		
soxc	node_104	node_107	False	False	1	0.01				
soxx	node_177	GCF_016653635.2	False	True	28	0.28			c__Alphaproteobacteria	o__Azospirillales
soxx	node_99	GCF_050749815.1	False	True	1	0.01			c__Gammaproteobacteria	o__Xanthomonadales
soxx	GCF_000069785.1	node_93	True	False	84	0.84	c__Gammaproteobacteria	o__Burkholderiales		
soxx	node_35	GCF_009497875.2	False	True	94	0.94			c__Gammaproteobacteria	o__Chromatiales
soxx	node_215	node_212	False	False	9	0.09				
soxx	node_216	node_218	False	False	28	0.28				
soxx	GCF_047715485.1	GCF_044772865.1	True	True	35	0.35	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxx	node_123	GCF_032842945.2	False	True	37	0.37			c__Alphaproteobacteria	o__Rhodobacterales
soxx	GCF_017357825.1	GCF_000012965.1	True	True	42	0.42	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxx	node_99	node_78	False	False	23	0.23				
soxx	node_84	GCF_000815105.2	False	True	89	0.89			c__Gammaproteobacteria	o__Burkholderiales
soxx	node_29	GCF_026898155.1	False	True	2	0.02			c__Alphaproteobacteria	o__Rhizobiales
soxx	node_148	node_137	False	False	38	0.38				
soxx	GCF_009789575.1	node_175	True	False	83	0.83	c__Alphaproteobacteria	o__Rhizobiales		
soxx	GCF_001761385.1	node_69	True	False	1	0.01	c__Gammaproteobacteria	o__Burkholderiales		
soxx	GCF_003008555.2	node_144	True	False	10	0.1	c__Alphaproteobacteria	o__Rhodobacterales		
soxx	GCF_032842945.2	GCF_047715485.1	True	True	19	0.19	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxx	node_126	node_163	False	False	1	0.01				
soxx	node_169	node_165	False	False	21	0.21				
soxx	node_170	node_1	False	False	4	0.04				
soxx	GCF_009938015.1	GCF_035621355.1	True	True	92	0.92	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxx	node_91	node_41	False	False	10	0.1				
soxx	GCF_009650135.1	node_13	True	False	8	0.08	c__Gammaproteobacteria	o__Pseudomonadales		
soxx	node_89	GCF_003065385.1	False	True	64	0.64			c__Gammaproteobacteria	o__Burkholderiales
soxx	GCF_002504165.1	node_169	True	False	76	0.76	c__Alphaproteobacteria	o__Rhodobacterales		
soxx	node_17	node_0	False	False	4	0.04				
soxx	GCF_003346815.1	node_229	True	False	88	0.88	c__Campylobacteria	o__Campylobacterales		
soxx	node_9	node_101	False	False	3	0.03				
soxx	node_23	GCF_000224005.2	False	True	14	0.14			c__Gammaproteobacteria	o__Chromatiales
soxx	node_157	GCF_003544895.1	False	True	52	0.52			c__Alphaproteobacteria	o__Rhodobacterales
soxx	GCF_018282095.1	node_179	True	False	9	0.09	c__Alphaproteobacteria	o__Rhizobiales		
soxx	node_203	node_205	False	False	33	0.33				
soxx	GCF_040409955.1	GCF_039724765.1	True	True	88	0.88	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxx	node_79	node_99	False	False	1	0.01				
soxx	GCF_040269895.1	GCF_001305595.1	True	True	52	0.52	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Azospirillales
soxx	node_206	GCF_000186245.1	False	True	88	0.88			c__Campylobacteria	o__Campylobacterales
soxx	GCF_013358405.1	node_125	True	False	92	0.92	c__Alphaproteobacteria	o__Rhizobiales		
soxx	GCF_011388215.1	node_65	True	False	14	0.14	c__Gammaproteobacteria	o__Burkholderiales		
soxx	node_37	GCF_013343005.1	False	True	37	0.37			c__Gammaproteobacteria	o__GCF-013343005
soxx	GCF_014495845.1	GCF_000967425.1	True	True	57	0.57	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxx	GCF_002795845.1	node_29	True	False	18	0.18	c__Gammaproteobacteria	o__Pseudomonadales		
soxx	GCF_022811525.1	GCF_040269895.1	True	True	8	0.08	c__Gammaproteobacteria	o__Burkholderiales	c__Alphaproteobacteria	o__Rhizobiales
soxx	node_49	node_103	False	False	1	0.01				
soxx	node_74	node_73	False	False	2	0.02				
soxx	GCF_000968535.2	node_44	True	False	30	0.3	c__Gammaproteobacteria	o__Methylococcales		
soxx	node_104	node_79	False	False	1	0.01				
soxx	GCF_013358405.1	node_122	True	False	78	0.78	c__Alphaproteobacteria	o__Rhizobiales		
soxx	node_91	node_98	False	False	27	0.27				
soxx	node_166	node_119	False	False	1	0.01				
soxx	node_153	node_158	False	False	3	0.03				
soxx	node_16	node_108	False	False	85	0.85				
soxx	node_190	node_187	False	False	2	0.02				
soxx	node_23	GCF_011290485.1	False	True	39	0.39			c__Gammaproteobacteria	o__Chromatiales
soxx	GCF_024267655.1	GCF_013283835.1	True	True	26	0.26	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxx	node_187	node_184	False	False	15	0.15				
soxx	node_234	node_48	False	False	37	0.37				
soxx	GCF_007922615.2	GCF_001953055.1	True	True	86	0.86	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxx	node_190	node_196	False	False	15	0.15				
soxx	node_1	node_22	False	False	11	0.11				
soxx	GCF_022811525.1	node_88	True	False	31	0.31	c__Gammaproteobacteria	o__Burkholderiales		
soxx	node_134	node_168	False	False	30	0.3				
soxx	GCF_009650135.1	node_37	True	False	31	0.31	c__Gammaproteobacteria	o__Pseudomonadales		
soxx	node_164	node_159	False	False	40	0.4				
soxx	node_104	GCF_003966715.1	False	True	9	0.09			c__Alphaproteobacteria	o__Rhizobiales
soxx	node_67	GCF_007954405.1	False	True	23	0.23			c__Gammaproteobacteria	o__Burkholderiales
soxx	node_190	node_199	False	False	19	0.19				
soxx	node_123	node_153	False	False	24	0.24				
soxx	node_65	node_69	False	False	3	0.03				
soxx	GCF_000297055.2	GCF_000025705.1	True	True	69	0.69	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxx	node_71	node_64	False	False	1	0.01				
soxx	GCF_016653635.2	GCF_027923555.1	True	True	51	0.51	c__Alphaproteobacteria	o__Azospirillales	c__Vulcanimicrobiia	o__Vulcanimicrobiales
soxx	GCF_001889605.1	node_29	True	False	2	0.02	c__Alphaproteobacteria	o__Rhizobiales		
soxx	node_190	node_194	False	False	15	0.15				
soxx	node_52	GCF_033723955.1	False	True	46	0.46			c__Gammaproteobacteria	o__Pseudomonadales
soxx	node_166	GCF_008824185.1	False	True	6	0.06			c__Alphaproteobacteria	o__Rhodobacterales
soxx	GCF_001633165.1	node_164	True	False	38	0.38	c__Alphaproteobacteria	o__Rhodobacterales		
soxx	GCF_000807775.2	node_83	True	False	72	0.72	c__Gammaproteobacteria	o__Burkholderiales		
soxx	node_100	node_58	False	False	22	0.22				
soxx	node_69	node_60	False	False	13	0.13				
soxx	node_157	GCF_000011965.2	False	True	9	0.09			c__Alphaproteobacteria	o__Rhodobacterales
soxx	node_157	node_143	False	False	62	0.62				
soxx	node_213	GCF_013201665.1	False	True	5	0.05			c__Campylobacteria	o__Campylobacterales
soxx	node_117	GCF_900231165.1	False	True	27	0.27			c__Alphaproteobacteria	o__Rhizobiales
soxx	GCF_014495845.1	GCF_003403095.1	True	True	34	0.34	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhodospirillales
soxx	node_22	GCF_000202835.1	False	True	28	0.28			c__Alphaproteobacteria	o__Acetobacterales
soxx	GCF_001969385.1	GCF_016806125.1	True	True	91	0.91	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxx	node_124	node_127	False	False	5	0.05				
soxx	node_237	node_189	False	False	17	0.17				
soxx	node_44	node_9	False	False	3	0.03				
soxx	node_116	GCF_014495845.1	False	True	8	0.08			c__Alphaproteobacteria	o__Rhizobiales
soxx	node_34	node_124	False	False	4	0.04				
soxx	GCF_000011965.2	GCF_022788655.1	True	True	9	0.09	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxx	node_11	GCF_000828615.1	False	True	79	0.79			c__Gammaproteobacteria	o__Chromatiales
soxx	node_230	node_210	False	False	40	0.4				
soxx	node_19	GCF_000153125.2	False	True	33	0.33			c__Gammaproteobacteria	o__Pseudomonadales
soxx	node_99	node_85	False	False	15	0.15				
soxx	node_99	node_52	False	False	1	0.01				
soxx	GCF_002795845.1	GCF_004786015.1	True	True	59	0.59	c__Gammaproteobacteria	o__Pseudomonadales	c__Gammaproteobacteria	o__Thiomicrospirales
soxx	node_52	node_71	False	False	1	0.01				
soxx	node_173	GCF_005234135.1	False	True	62	0.62			c__Alphaproteobacteria	o__Rhodobacterales
soxx	GCF_001029105.3	GCF_001465545.3	True	True	91	0.91	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxx	node_231	node_233	False	False	49	0.49				
soxx	GCF_002872475.1	node_53	True	False	61	0.61	c__Gammaproteobacteria	o__Burkholderiales		
soxx	node_48	node_33	False	False	3	0.03				
soxx	node_97	GCF_000022145.1	False	True	72	0.72			c__Myxococcia	o__Myxococcales
soxx	node_91	node_56	False	False	49	0.49				
soxx	GCF_000219915.2	node_85	True	False	36	0.36	c__Gammaproteobacteria	o__Burkholderiales		
soxx	GCF_014905095.1	GCF_039645965.1	True	True	38	0.38	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxx	node_48	node_124	False	False	3	0.03				
soxx	node_237	node_193	False	False	9	0.09				
soxx	node_124	node_128	False	False	65	0.65				
soxx	node_124	node_34	False	False	3	0.03				
soxx	node_195	GCF_000012965.1	False	True	33	0.33			c__Campylobacteria	o__Campylobacterales
soxx	GCF_022788655.1	GCF_000011965.2	True	True	67	0.67	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxx	GCF_022788655.1	node_143	True	False	8	0.08	c__Alphaproteobacteria	o__Rhodobacterales		
soxx	GCF_001889605.1	GCF_900231165.1	True	True	31	0.31	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxx	GCF_006970865.1	GCF_001761385.1	True	True	27	0.27	c__Gammaproteobacteria	o__Burkholderiales	c__Gammaproteobacteria	o__Burkholderiales
soxx	node_51	GCF_050749815.1	False	True	57	0.57			c__Gammaproteobacteria	o__Xanthomonadales
soxx	node_218	node_213	False	False	7	0.07				
soxx	node_206	GCF_001723605.1	False	True	3	0.03			c__Campylobacteria	o__Campylobacterales
soxx	node_198	node_187	False	False	7	0.07				
soxx	node_169	node_206	False	False	1	0.01				
soxx	GCF_047549485.1	node_77	True	False	44	0.44	c__Gammaproteobacteria	o__Burkholderiales		
soxx	GCF_008824185.1	node_166	True	False	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales		
soxx	node_51	GCF_040269895.1	False	True	15	0.15			c__Alphaproteobacteria	o__Rhizobiales
soxx	node_147	node_137	False	False	34	0.34				
soxx	GCF_039645995.1	GCF_021044585.1	True	True	31	0.31	c__Campylobacteria	o__Campylobacterales	c__Campylobacteria	o__Campylobacterales
soxx	GCF_047715485.1	node_160	True	False	2	0.02	c__Alphaproteobacteria	o__Rhodobacterales		
soxx	node_101	node_10	False	False	35	0.35				
soxx	node_232	node_233	False	False	15	0.15				
soxx	GCF_000968535.2	node_4	True	False	5	0.05	c__Gammaproteobacteria	o__Methylococcales		
soxx	GCF_007922615.2	GCF_001889605.1	True	True	9	0.09	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxx	node_117	GCF_003403095.1	False	True	29	0.29			c__Alphaproteobacteria	o__Rhodospirillales
soxx	node_206	node_22	False	False	1	0.01				
soxx	node_211	GCF_013177675.1	False	True	11	0.11			c__Campylobacteria	o__Campylobacterales
soxx	node_180	GCF_027923555.1	False	True	4	0.04			c__Vulcanimicrobiia	o__Vulcanimicrobiales
soxx	node_88	GCF_022811525.1	False	True	40	0.4			c__Gammaproteobacteria	o__Burkholderiales
soxx	node_51	node_90	False	False	35	0.35				
soxx	node_198	node_196	False	False	41	0.41				
soxx	node_51	node_106	False	False	56	0.56				
soxx	node_169	GCF_001620265.1	False	True	18	0.18			c__Alphaproteobacteria	o__Rhodobacterales
soxx	GCF_019203965.1	node_180	True	False	5	0.05	c__Alphaproteobacteria	o__Acetobacterales		
soxx	GCF_006970865.1	node_60	True	False	47	0.47	c__Gammaproteobacteria	o__Burkholderiales		
soxx	GCF_001889605.1	node_113	True	False	7	0.07	c__Alphaproteobacteria	o__Rhizobiales		
soxx	node_17	node_238	False	False	39	0.39				
soxx	node_211	GCF_013201665.1	False	True	14	0.14			c__Campylobacteria	o__Campylobacterales
soxx	node_27	GCF_033954455.1	False	True	19	0.19			c__Gammaproteobacteria	o__Chromatiales
soxx	node_225	GCF_001956695.1	False	True	24	0.24			c__Campylobacteria	o__Campylobacterales
soxx	GCF_016807805.1	GCF_000143145.1	True	True	74	0.74	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Rhizobiales
soxx	node_143	GCF_003544895.1	False	True	8	0.08			c__Alphaproteobacteria	o__Rhodobacterales
soxx	node_65	GCF_019973615.1	False	True	29	0.29			c__Gammaproteobacteria	o__Burkholderiales
soxx	node_143	node_157	False	False	18	0.18				
soxx	GCF_003008555.2	GCF_008728195.1	True	True	87	0.87	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhodobacterales
soxx	GCF_001620265.1	GCF_014126615.1	True	True	4	0.04	c__Alphaproteobacteria	o__Rhodobacterales	c__Alphaproteobacteria	o__Rhizobiales
soxx	GCF_018282095.1	GCF_024662015.1	True	True	79	0.79	c__Alphaproteobacteria	o__Rhizobiales	c__Alphaproteobacteria	o__Thalassobaculales
soxx	node_124	GCF_029853695.1	False	True	10	0.1			c__Alphaproteobacteria	o__Rhodobacterales
